toolset,tool,scenario_id,desc_id,user_level,description
checkm2,checkm2,checkm2_04,checkm2_04_sy,sysadmin,Use checkm2 to evaluate MAG quality in bins/ in low memory mode for resource-limited machines
checkm2,checkm2,checkm2_05,checkm2_05_or,original,evaluate MAGs in bins/ outputting quality predictions from both the general and specific neural network models
checkm2,checkm2,checkm2_05,checkm2_05_be,beginner,How do I evaluate MAGs in bins/ outputting quality predictions from both the general and specific neural network models?
checkm2,checkm2,checkm2_05,checkm2_05_st,student,I need to evaluate MAGs in bins/ outputting quality predictions from both the general and specific neural network models
checkm2,checkm2,checkm2_05,checkm2_05_po,polite,Please evaluate MAGs in bins/ outputting quality predictions from both the general and specific neural network models
checkm2,checkm2,checkm2_05,checkm2_05_sy,sysadmin,Use checkm2 to evaluate MAGs in bins/ outputting quality predictions from both the general and specific neural network models
checkm2,checkm2,checkm2_06,checkm2_06_or,original,evaluate MAGs in bins/ with the specific neural network model overwriting any existing output directory
checkm2,checkm2,checkm2_06,checkm2_06_be,beginner,How do I evaluate MAGs in bins/ with the specific neural network model overwriting any existing output directory?
checkm2,checkm2,checkm2_06,checkm2_06_st,student,I need to evaluate MAGs in bins/ with the specific neural network model overwriting any existing output directory
checkm2,checkm2,checkm2_06,checkm2_06_po,polite,Please evaluate MAGs in bins/ with the specific neural network model overwriting any existing output directory
checkm2,checkm2,checkm2_06,checkm2_06_sy,sysadmin,Use checkm2 to evaluate MAGs in bins/ with the specific neural network model overwriting any existing output directory
checkm2,checkm2,checkm2_07,checkm2_07_or,original,evaluate MAGs in bins/ using a custom temporary directory /scratch/tmp for intermediate files
checkm2,checkm2,checkm2_07,checkm2_07_be,beginner,How do I evaluate MAGs in bins/ using a custom temporary directory /scratch/tmp for intermediate files?
checkm2,checkm2,checkm2_07,checkm2_07_st,student,I need to evaluate MAGs in bins/ using a custom temporary directory /scratch/tmp for intermediate files
checkm2,checkm2,checkm2_07,checkm2_07_po,polite,Please evaluate MAGs in bins/ using a custom temporary directory /scratch/tmp for intermediate files
checkm2,checkm2,checkm2_07,checkm2_07_sy,sysadmin,Use checkm2 to evaluate MAGs in bins/ using a custom temporary directory /scratch/tmp for intermediate files
checkm2,checkm2,checkm2_08,checkm2_08_or,original,evaluate MAGs in bins/ using a custom CheckM2 database at /data/checkm2_db
checkm2,checkm2,checkm2_08,checkm2_08_be,beginner,How do I evaluate MAGs in bins/ using a custom CheckM2 database at /data/checkm2_db?
checkm2,checkm2,checkm2_08,checkm2_08_st,student,I need to evaluate MAGs in bins/ using a custom CheckM2 database at /data/checkm2_db
checkm2,checkm2,checkm2_08,checkm2_08_po,polite,Please evaluate MAGs in bins/ using a custom CheckM2 database at /data/checkm2_db
checkm2,checkm2,checkm2_08,checkm2_08_sy,sysadmin,Use checkm2 to evaluate MAGs in bins/ using a custom CheckM2 database at /data/checkm2_db
checkm2,checkm2,checkm2_09,checkm2_09_or,original,evaluate MAGs in bins/ and remove intermediate files after completion to save disk space
checkm2,checkm2,checkm2_09,checkm2_09_be,beginner,How do I evaluate MAGs in bins/ and remove intermediate files after completion to save disk space?
checkm2,checkm2,checkm2_09,checkm2_09_st,student,I need to evaluate MAGs in bins/ and remove intermediate files after completion to save disk space
checkm2,checkm2,checkm2_09,checkm2_09_po,polite,Please evaluate MAGs in bins/ and remove intermediate files after completion to save disk space
checkm2,checkm2,checkm2_09,checkm2_09_sy,sysadmin,Use checkm2 to evaluate MAGs in bins/ and remove intermediate files after completion to save disk space
checkm2,checkm2,checkm2_10,checkm2_10_or,original,evaluate MAGs in bins/ using both gene prediction and all neural network models for comprehensive quality assessment
checkm2,checkm2,checkm2_10,checkm2_10_be,beginner,How do I evaluate MAGs in bins/ using both gene prediction and all neural network models for comprehensive quality assessment?
checkm2,checkm2,checkm2_10,checkm2_10_st,student,I need to evaluate MAGs in bins/ using both gene prediction and all neural network models for comprehensive quality assessment
checkm2,checkm2,checkm2_10,checkm2_10_po,polite,Please evaluate MAGs in bins/ using both gene prediction and all neural network models for comprehensive quality assessment
checkm2,checkm2,checkm2_10,checkm2_10_sy,sysadmin,Use checkm2 to evaluate MAGs in bins/ using both gene prediction and all neural network models for comprehensive quality assessment
chopper,chopper,chopper_01,chopper_01_or,original,filter reads from stdin keeping those with average Phred quality at least 10 and minimum length 1000 bp using 8 threads
chopper,chopper,chopper_01,chopper_01_be,beginner,How do I filter reads from stdin keeping those with average Phred quality at least 10 and minimum length 1000 bp using 8 threads?
chopper,chopper,chopper_01,chopper_01_st,student,I need to filter reads from stdin keeping those with average Phred quality at least 10 and minimum length 1000 bp using 8 threads
chopper,chopper,chopper_01,chopper_01_po,polite,Please filter reads from stdin keeping those with average Phred quality at least 10 and minimum length 1000 bp using 8 threads
chopper,chopper,chopper_01,chopper_01_sy,sysadmin,Use chopper to filter reads from stdin keeping those with average Phred quality at least 10 and minimum length 1000 bp using 8 threads
chopper,chopper,chopper_02,chopper_02_or,original,filter reads from stdin keeping those with average quality at least Q15 and minimum length 500 bp using 8 threads for high-quality variant calling input
chopper,chopper,chopper_02,chopper_02_be,beginner,How do I filter reads from stdin keeping those with average quality at least Q15 and minimum length 500 bp using 8 threads for high-quality variant calling input?
chopper,chopper,chopper_02,chopper_02_st,student,I need to filter reads from stdin keeping those with average quality at least Q15 and minimum length 500 bp using 8 threads for high-quality variant calling input
chopper,chopper,chopper_02,chopper_02_po,polite,Please filter reads from stdin keeping those with average quality at least Q15 and minimum length 500 bp using 8 threads for high-quality variant calling input
chopper,chopper,chopper_02,chopper_02_sy,sysadmin,Use chopper to filter reads from stdin keeping those with average quality at least Q15 and minimum length 500 bp using 8 threads for high-quality variant calling input
chopper,chopper,chopper_03,chopper_03_or,original,remove 30 bases from the start and 30 bases from the end of each read using fixed-crop trimming then filter by quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_03,chopper_03_be,beginner,How do I remove 30 bases from the start and 30 bases from the end of each read using fixed-crop trimming then filter by quality Q10 and minimum length 1000 bp?
chopper,chopper,chopper_03,chopper_03_st,student,I need to remove 30 bases from the start and 30 bases from the end of each read using fixed-crop trimming then filter by quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_03,chopper_03_po,polite,Please remove 30 bases from the start and 30 bases from the end of each read using fixed-crop trimming then filter by quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_03,chopper_03_sy,sysadmin,Use chopper to remove 30 bases from the start and 30 bases from the end of each read using fixed-crop trimming then filter by quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_04,chopper_04_or,original,filter reads from stdin keeping those with average quality at least Q8 and length between 200 and 50000 bp using 8 threads
chopper,chopper,chopper_04,chopper_04_be,beginner,How do I filter reads from stdin keeping those with average quality at least Q8 and length between 200 and 50000 bp using 8 threads?
chopper,chopper,chopper_04,chopper_04_st,student,I need to filter reads from stdin keeping those with average quality at least Q8 and length between 200 and 50000 bp using 8 threads
chopper,chopper,chopper_04,chopper_04_po,polite,Please filter reads from stdin keeping those with average quality at least Q8 and length between 200 and 50000 bp using 8 threads
chopper,chopper,chopper_04,chopper_04_sy,sysadmin,Use chopper to filter reads from stdin keeping those with average quality at least Q8 and length between 200 and 50000 bp using 8 threads
chopper,chopper,chopper_05,chopper_05_or,original,trim low-quality bases from read ends until reaching a base with quality at least Q10 then filter by quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_05,chopper_05_be,beginner,How do I trim low-quality bases from read ends until reaching a base with quality at least Q10 then filter by quality Q10 and minimum length 1000 bp?
chopper,chopper,chopper_05,chopper_05_st,student,I need to trim low-quality bases from read ends until reaching a base with quality at least Q10 then filter by quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_05,chopper_05_po,polite,Please trim low-quality bases from read ends until reaching a base with quality at least Q10 then filter by quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_05,chopper_05_sy,sysadmin,Use chopper to trim low-quality bases from read ends until reaching a base with quality at least Q10 then filter by quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_06,chopper_06_or,original,extract the highest-quality segment from each read using a Q12 trim cutoff then filter by quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_06,chopper_06_be,beginner,How do I extract the highest-quality segment from each read using a Q12 trim cutoff then filter by quality Q10 and minimum length 1000 bp?
chopper,chopper,chopper_06,chopper_06_st,student,I need to extract the highest-quality segment from each read using a Q12 trim cutoff then filter by quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_06,chopper_06_po,polite,Please extract the highest-quality segment from each read using a Q12 trim cutoff then filter by quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_06,chopper_06_sy,sysadmin,Use chopper to extract the highest-quality segment from each read using a Q12 trim cutoff then filter by quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_07,chopper_07_or,original,filter reads from stdin keeping those with quality at least Q10 length at least 1000 bp and GC content between 30 and 60 percent
chopper,chopper,chopper_07,chopper_07_be,beginner,How do I filter reads from stdin keeping those with quality at least Q10 length at least 1000 bp and GC content between 30 and 60 percent?
chopper,chopper,chopper_07,chopper_07_st,student,I need to filter reads from stdin keeping those with quality at least Q10 length at least 1000 bp and GC content between 30 and 60 percent
chopper,chopper,chopper_07,chopper_07_po,polite,Please filter reads from stdin keeping those with quality at least Q10 length at least 1000 bp and GC content between 30 and 60 percent
chopper,chopper,chopper_07,chopper_07_sy,sysadmin,Use chopper to filter reads from stdin keeping those with quality at least Q10 length at least 1000 bp and GC content between 30 and 60 percent
chopper,chopper,chopper_08,chopper_08_or,original,output reads from stdin that fail the quality and length filters using the inverse flag to keep rejected reads for inspection
chopper,chopper,chopper_08,chopper_08_be,beginner,How do I output reads from stdin that fail the quality and length filters using the inverse flag to keep rejected reads for inspection?
chopper,chopper,chopper_08,chopper_08_st,student,I need to output reads from stdin that fail the quality and length filters using the inverse flag to keep rejected reads for inspection
chopper,chopper,chopper_08,chopper_08_po,polite,Please output reads from stdin that fail the quality and length filters using the inverse flag to keep rejected reads for inspection
chopper,chopper,chopper_08,chopper_08_sy,sysadmin,Use chopper to output reads from stdin that fail the quality and length filters using the inverse flag to keep rejected reads for inspection
chopper,chopper,chopper_09,chopper_09_or,original,filter reads from stdin removing those that match sequences in input_reference.fa to decontaminate the read set keeping quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_09,chopper_09_be,beginner,How do I filter reads from stdin removing those that match sequences in input_reference.fa to decontaminate the read set keeping quality Q10 and minimum length 1000 bp?
chopper,chopper,chopper_09,chopper_09_st,student,I need to filter reads from stdin removing those that match sequences in input_reference.fa to decontaminate the read set keeping quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_09,chopper_09_po,polite,Please filter reads from stdin removing those that match sequences in input_reference.fa to decontaminate the read set keeping quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_09,chopper_09_sy,sysadmin,Use chopper to filter reads from stdin removing those that match sequences in input_reference.fa to decontaminate the read set keeping quality Q10 and minimum length 1000 bp
chopper,chopper,chopper_10,chopper_10_or,original,split reads at low-quality segments using a Q8 cutoff and output only the high-quality segments that pass the Q10 quality and 500 bp minimum length filters
chopper,chopper,chopper_10,chopper_10_be,beginner,How do I split reads at low-quality segments using a Q8 cutoff and output only the high-quality segments that pass the Q10 quality and 500 bp minimum length filters?
chopper,chopper,chopper_10,chopper_10_st,student,I need to split reads at low-quality segments using a Q8 cutoff and output only the high-quality segments that pass the Q10 quality and 500 bp minimum length filters
chopper,chopper,chopper_10,chopper_10_po,polite,Please split reads at low-quality segments using a Q8 cutoff and output only the high-quality segments that pass the Q10 quality and 500 bp minimum length filters
chopper,chopper,chopper_10,chopper_10_sy,sysadmin,Use chopper to split reads at low-quality segments using a Q8 cutoff and output only the high-quality segments that pass the Q10 quality and 500 bp minimum length filters
